ID_USER,genero,monto,fecha,hora,dispositivo,establecimiento,ciudad,tipo_tc,linea_tc,interes_tc,status_txn,is_prime,dcto,cashback,fraude
0,F,6083456335,21/01/2020,20,{'model': 2020; 'device_score': 3; 'os': 'ANDROID'},Super,Merida,Fisica,71000,51,Aceptada,FALSE,6083456335,5475110702,FALSE
1227,M,4275296837,9/1/2020,13,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},Super,N/A,Fisica,28000,37,Aceptada,FALSE,0,4275296837,FALSE
1227,M,197334216,21/01/2020,17,{'model': 2020; 'device_score': 4; 'os': '%%'},,N/A,Virtual,28000,37,Aceptada,FALSE,197334216,355201589,FALSE
1227,M,7030816092,12/1/2020,13,{'model': 2020; 'device_score': 2; 'os': '},Farmacia,N/A,Fisica,28000,37,Aceptada,FALSE,0,7030816092,FALSE
1228,F,1399259536,9/1/2020,21,{'model': 2020; 'device_score': 4; 'os': '%%'},MPago,NA,Fisica,47000,39,Aceptada,FALSE,1399259536,1259333583,FALSE
1228,F,8525300947,2/1/2020,19,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},Abarrotes,NA,Fisica,47000,39,Aceptada,FALSE,0,8525300947,FALSE
1229,M,3280868002,21/01/2020,17,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},Restaurante,Monterrey,Fisica,57000,49,En proceso,FALSE,0,3280868002,FALSE
1229,M,1264745534,22/01/2020,15,{'model': 2020; 'device_score': 1; 'os': '},Super,Monterrey,Fisica,57000,49,En proceso,FALSE,0,1264745534,FALSE
1229,M,8649988707,16/01/2020,11,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},Restaurante,Monterrey,Fisica,57000,49,Aceptada,FALSE,8649988707,7784989837,FALSE
1229,M,2340812708,15/01/2020,3,{'model': 2020; 'device_score': 3; 'os': 'WEB'},,Monterrey,Fisica,57000,49,Aceptada,FALSE,4681625416,1872650167,FALSE
1229,M,9102538356,10/1/2020,12,{'model': 2020; 'device_score': 3; 'os': 'ANDROID'},Super,Monterrey,Fisica,57000,49,Aceptada,FALSE,0,9102538356,FALSE
1229,M,648980955,11/1/2020,2,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},N/A,Monterrey,Fisica,57000,49,Aceptada,FALSE,0,648980955,FALSE
1229,M,5064136077,13/01/2020,7,{'model': 2020; 'device_score': 1; 'os': 'WEB'},N/A,Monterrey,Fisica,57000,49,Aceptada,FALSE,5064136077,455772247,FALSE
1229,M,7563411836,5/1/2020,10,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},Abarrotes,Monterrey,Virtual,57000,49,Aceptada,FALSE,0,1512682367,FALSE
1229,M,4484065701,14/01/2020,17,{'model': 2020; 'device_score': 4; 'os': 'WEB'},Super,Monterrey,Fisica,57000,49,Aceptada,FALSE,0,4484065701,FALSE
1229,M,4914925835,25/01/2020,1,{'model': 2020; 'device_score': 4; 'os': '},Restaurante,Monterrey,Fisica,57000,49,Aceptada,FALSE,0,491492584,FALSE
1229,M,572053074,6/1/2020,13,{'model': 2020; 'device_score': 1; 'os': '%%'},Farmacia,Monterrey,Fisica,57000,49,Aceptada,FALSE,572053074,514847767,FALSE
1229,M,3864723634,28/01/2020,14,{'model': 2020; 'device_score': 1; 'os': '%%'},Super,Monterrey,Fisica,57000,49,Aceptada,FALSE,3864723634,347825127,FALSE
1229,M,1596496585,19/01/2020,15,{'model': 2020; 'device_score': 5; 'os': '},Farmacia,Monterrey,Fisica,57000,49,Aceptada,FALSE,0,1596496585,FALSE
1229,M,7479678689,12/1/2020,20,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},Abarrotes,Monterrey,Fisica,57000,49,En proceso,FALSE,0,7479678689,TRUE
1229,M,9738542898,20/01/2020,16,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},N/A,Monterrey,Fisica,57000,49,Rechazada,FALSE,9738542898,8764688608,FALSE
1230,M,2130903036,11/1/2020,13,{'model': 2020; 'device_score': 1; 'os': '%%'},,,Virtual,97000,46,Rechazada,FALSE,2130903036,383562547,FALSE
1230,M,4801157008,16/01/2020,5,{'model': 2020; 'device_score': 2; 'os': '%%'},N/A,,Fisica,97000,46,En proceso,FALSE,0,4801157008,FALSE
1231,M,593131102,6/1/2020,16,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},,Merida,Fisica,30000,59,En proceso,TRUE,0,593131102,FALSE
1231,M,4094405678,22/01/2020,18,{'model': 2020; 'device_score': 3; 'os': '%%'},Restaurante,Merida,Fisica,30000,59,En proceso,TRUE,0,4094405678,FALSE
1231,M,3816596218,19/01/2020,12,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},MPago,Merida,Fisica,30000,59,Aceptada,TRUE,3816596218,3434936596,FALSE
1231,M,5002237476,20/01/2020,19,{'model': 2020; 'device_score': 5; 'os': '},N/A,Merida,Fisica,30000,59,Aceptada,TRUE,0,5002237476,FALSE
1231,M,6705314139,29/01/2020,17,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},,Merida,Fisica,30000,59,Aceptada,TRUE,1341062828,5364251311,FALSE
1231,M,3244904755,13/01/2020,18,{'model': 2020; 'device_score': 2; 'os': '},NA,Merida,Fisica,30000,59,En proceso,TRUE,3244904755,2920414279,FALSE
1231,M,9517370272,13/01/2020,3,{'model': 2020; 'device_score': 3; 'os': '},Farmacia,Merida,Virtual,30000,59,Aceptada,TRUE,0,1903474054,FALSE
1232,F,133215659,20/01/2020,13,{'model': 2020; 'device_score': 2; 'os': '},Restaurante,NA,Fisica,27000,43,Rechazada,TRUE,0,133215659,FALSE
1232,F,7962809646,15/01/2020,7,{'model': 2020; 'device_score': 2; 'os': '%%'},MPago,NA,Fisica,27000,43,Aceptada,TRUE,0,7962809646,FALSE
1232,F,8548289487,17/01/2020,12,{'model': 2020; 'device_score': 5; 'os': '},,NA,Fisica,27000,43,Aceptada,TRUE,8548289487,7693460539,FALSE
1233,F,7919555184,11/1/2020,3,{'model': 2020; 'device_score': 3; 'os': '%%'},,Monterrey,Fisica,27000,44,Aceptada,FALSE,7919555184,7127599665,FALSE
1233,F,1198509538,11/1/2020,13,{'model': 2020; 'device_score': 1; 'os': '%%'},N/A,Monterrey,Fisica,27000,44,Rechazada,FALSE,0,1198509538,TRUE
1233,F,2487346942,13/01/2020,6,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},N/A,Monterrey,Virtual,27000,44,Aceptada,FALSE,0,4974693884,FALSE
1233,F,9087338147,28/01/2020,19,{'model': 2020; 'device_score': 2; 'os': '%%'},Abarrotes,Monterrey,Fisica,27000,44,En proceso,FALSE,0,9087338147,FALSE
1234,--,4500476233,7/1/2020,23,{'model': 2020; 'device_score': 4; 'os': '},MPago,Monterrey,Fisica,87000,39,Rechazada,FALSE,0,4500476233,FALSE
1234,--,461547054,26/01/2020,21,{'model': 2020; 'device_score': 1; 'os': 'WEB'},N/A,Monterrey,Fisica,87000,39,Aceptada,FALSE,0,461547054,FALSE
1234,--,5925692244,3/1/2020,15,{'model': 2020; 'device_score': 3; 'os': '},NA,Monterrey,Fisica,87000,39,Rechazada,FALSE,0,5925692244,FALSE
1234,--,4679227226,13/01/2020,10,{'model': 2020; 'device_score': 5; 'os': '%%'},Restaurante,Monterrey,Virtual,87000,39,Aceptada,FALSE,0,9358454451,FALSE
1234,--,946424535,27/01/2020,3,{'model': 2020; 'device_score': 3; 'os': 'WEB'},Restaurante,Monterrey,Virtual,87000,39,Aceptada,FALSE,946424535,1703564163,FALSE
1234,--,9855878817,17/01/2020,4,{'model': 2020; 'device_score': 4; 'os': '%%'},Restaurante,Monterrey,Virtual,87000,39,Aceptada,FALSE,0,197117576,FALSE
1234,--,3964414628,22/01/2020,8,{'model': 2020; 'device_score': 1; 'os': 'WEB'},NA,Monterrey,Fisica,87000,39,Aceptada,FALSE,0,3964414628,FALSE
1234,--,3559426487,21/01/2020,11,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},NA,Monterrey,Fisica,87000,39,En proceso,FALSE,3559426487,3203483838,FALSE
1235,F,4875135346,24/01/2020,23,{'model': 2020; 'device_score': 4; 'os': '%%'},Restaurante,N/A,Fisica,34000,33,En proceso,FALSE,0,4875135346,FALSE
1235,F,5948773716,30/01/2020,19,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},,N/A,Fisica,34000,33,Aceptada,FALSE,0,5948773716,FALSE
1236,F,2750997176,25/01/2020,23,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},MPago,Merida,Fisica,77000,45,Rechazada,FALSE,0,2750997176,FALSE
1236,F,8360326941,27/01/2020,14,{'model': 2020; 'device_score': 3; 'os': 'ANDROID'},N/A,Merida,Fisica,77000,45,Aceptada,FALSE,0,8360326941,FALSE
1236,F,7790364719,7/1/2020,16,{'model': 2020; 'device_score': 5; 'os': '%%'},Super,Merida,Fisica,77000,45,Aceptada,FALSE,1558072944,6232291776,FALSE
1236,F,2355006461,30/01/2020,5,{'model': 2020; 'device_score': 2; 'os': '},Farmacia,Merida,Fisica,77000,45,Aceptada,FALSE,0,2355006461,FALSE
1236,F,4456526576,23/01/2020,12,{'model': 2020; 'device_score': 2; 'os': '%%'},NA,Merida,Fisica,77000,45,En proceso,FALSE,0,4456526576,FALSE
1236,F,6130828059,27/01/2020,11,{'model': 2020; 'device_score': 5; 'os': 'WEB'},NA,Merida,Virtual,77000,45,Aceptada,FALSE,0,1226165612,FALSE
1236,F,8038840973,3/1/2020,12,{'model': 2020; 'device_score': 5; 'os': 'WEB'},Super,Merida,Fisica,77000,45,Aceptada,FALSE,0,8038840973,FALSE
1236,F,604786114,17/01/2020,1,{'model': 2020; 'device_score': 3; 'os': '%%'},,Merida,Fisica,77000,45,Aceptada,FALSE,0,604786114,FALSE
1237,F,9278404324,20/01/2020,22,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},N/A,Merida,Fisica,70000,48,Aceptada,FALSE,0,9278404324,FALSE
1237,F,4655801515,16/01/2020,6,{'model': 2020; 'device_score': 3; 'os': 'ANDROID'},Abarrotes,Merida,Virtual,70000,48,En proceso,FALSE,0,9311603031,FALSE
1237,F,3082626102,3/1/2020,10,{'model': 2020; 'device_score': 1; 'os': 'WEB'},NA,Merida,Virtual,70000,48,Aceptada,FALSE,3082626102,5548726984,FALSE
1237,F,3241713813,29/01/2020,6,{'model': 2020; 'device_score': 5; 'os': 'WEB'},Farmacia,Merida,Fisica,70000,48,Aceptada,FALSE,0,3241713813,FALSE
1237,F,9727235904,24/01/2020,10,{'model': 2020; 'device_score': 3; 'os': '},NA,Merida,Fisica,70000,48,En proceso,FALSE,0,9727235904,FALSE
1237,F,1829770408,13/01/2020,4,{'model': 2020; 'device_score': 5; 'os': '%%'},NA,Merida,Fisica,70000,48,Aceptada,FALSE,0,1829770408,FALSE
1237,F,4391077703,23/01/2020,7,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},Super,Merida,Fisica,70000,48,Aceptada,FALSE,4391077703,395196993,FALSE
1237,F,9688319476,23/01/2020,8,{'model': 2020; 'device_score': 2; 'os': '},MPago,Merida,Virtual,70000,48,Aceptada,FALSE,9688319476,1743897506,FALSE
1237,F,6737508191,28/01/2020,19,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},MPago,Merida,Fisica,70000,48,Aceptada,FALSE,0,6737508191,FALSE
1237,F,5000092656,17/01/2020,16,{'model': 2020; 'device_score': 5; 'os': 'WEB'},Abarrotes,Merida,Virtual,70000,48,Rechazada,FALSE,0,1000018531,FALSE
1237,F,4408047272,30/01/2020,14,{'model': 2020; 'device_score': 1; 'os': '%%'},MPago,Merida,Virtual,70000,48,Aceptada,FALSE,0,8816094543,FALSE
1237,F,5023977461,21/01/2020,9,{'model': 2020; 'device_score': 3; 'os': '%%'},NA,Merida,Virtual,70000,48,Aceptada,FALSE,0,1004795492,FALSE
1237,F,9066429313,25/01/2020,13,{'model': 2020; 'device_score': 1; 'os': '},Restaurante,Merida,Virtual,70000,48,Aceptada,FALSE,0,1813285863,FALSE
1237,F,7762927147,3/1/2020,17,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},N/A,Merida,Fisica,70000,48,Rechazada,FALSE,0,7762927147,FALSE
1237,F,5915052405,28/01/2020,2,{'model': 2020; 'device_score': 2; 'os': '%%'},Super,Merida,Fisica,70000,48,Aceptada,FALSE,0,59150524,TRUE
1237,F,7048395674,7/1/2020,9,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},N/A,Merida,Fisica,70000,48,Aceptada,FALSE,0,7048395674,FALSE
1237,F,882739226,4/1/2020,10,{'model': 2020; 'device_score': 2; 'os': '%%'},,Merida,Fisica,70000,48,Aceptada,FALSE,1765478452,7061913808,FALSE
1237,F,3751402441,16/01/2020,8,{'model': 2020; 'device_score': 1; 'os': 'WEB'},Super,Merida,Virtual,70000,48,Aceptada,FALSE,0,7502804881,FALSE
1237,F,9694437293,26/01/2020,5,{'model': 2020; 'device_score': 3; 'os': 'WEB'},Farmacia,Merida,Virtual,70000,48,Aceptada,FALSE,9694437293,1744998713,FALSE
1237,F,8520669906,27/01/2020,9,{'model': 2020; 'device_score': 5; 'os': '},N/A,Merida,Fisica,70000,48,Rechazada,FALSE,0,8520669906,TRUE
1238,M,4839568873,8/1/2020,1,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},,Merida,Fisica,80000,54,Aceptada,FALSE,0,4839568873,FALSE
1238,M,8371989074,27/01/2020,1,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},Farmacia,Merida,Fisica,80000,54,Aceptada,FALSE,0,8371989074,FALSE
1238,M,5992945326,25/01/2020,8,{'model': 2020; 'device_score': 1; 'os': '},,Merida,Fisica,80000,54,Aceptada,FALSE,5992945326,5393650793,FALSE
1238,M,518223083,5/1/2020,17,{'model': 2020; 'device_score': 3; 'os': '},,Merida,Virtual,80000,54,Aceptada,FALSE,1036446166,8291569328,FALSE
1238,M,7385629744,23/01/2020,23,{'model': 2020; 'device_score': 4; 'os': '},Abarrotes,Merida,Fisica,80000,54,Aceptada,FALSE,0,7385629744,FALSE
1238,M,3844821029,26/01/2020,8,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},Abarrotes,Merida,Fisica,80000,54,Aceptada,FALSE,0,3844821029,FALSE
1238,M,2575551145,15/01/2020,20,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},Farmacia,Merida,Fisica,80000,54,En proceso,FALSE,2575551145,231799603,FALSE
1238,M,4165375655,25/01/2020,22,{'model': 2020; 'device_score': 1; 'os': 'WEB'},Farmacia,Merida,Fisica,80000,54,Aceptada,FALSE,4165375655,3748838089,FALSE
1238,M,9746994506,21/01/2020,19,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},Farmacia,Merida,Fisica,80000,54,Aceptada,FALSE,0,9746994506,FALSE
1238,M,6389292156,8/1/2020,10,{'model': 2020; 'device_score': 2; 'os': '%%'},NA,Merida,Virtual,80000,54,Aceptada,FALSE,0,1277858431,FALSE
1238,M,5159825259,5/1/2020,16,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},,Merida,Fisica,80000,54,Aceptada,FALSE,0,5159825259,FALSE
1239,M,9815889922,5/1/2020,1,{'model': 2020; 'device_score': 3; 'os': '%%'},Farmacia,Monterrey,Virtual,79000,63,Aceptada,FALSE,9815889922,1766860186,FALSE
1239,M,1415840875,18/01/2020,14,{'model': 2020; 'device_score': 5; 'os': 'WEB'},Abarrotes,Monterrey,Virtual,79000,63,En proceso,FALSE,0,2831681751,FALSE
1239,M,9505780209,19/01/2020,11,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},Super,Monterrey,Fisica,79000,63,Aceptada,FALSE,0,9505780209,FALSE
1239,M,7945888417,18/01/2020,10,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},N/A,Monterrey,Fisica,79000,63,Aceptada,FALSE,7945888417,7151299575,FALSE
1239,M,954193064,16/01/2020,1,{'model': 2020; 'device_score': 4; 'os': 'WEB'},MPago,Monterrey,Virtual,79000,63,En proceso,FALSE,0,1908386128,FALSE
1239,M,2496735659,4/1/2020,12,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},NA,Monterrey,Fisica,79000,63,Aceptada,FALSE,0,2496735659,FALSE
1239,M,1495396203,18/01/2020,8,{'model': 2020; 'device_score': 3; 'os': '},Restaurante,Monterrey,Fisica,79000,63,En proceso,FALSE,0,1495396203,FALSE
1239,M,5229770445,22/01/2020,22,{'model': 2020; 'device_score': 2; 'os': 'WEB'},Restaurante,Monterrey,Virtual,79000,63,Aceptada,FALSE,0,1045954089,FALSE
1239,M,2135739445,6/1/2020,22,{'model': 2020; 'device_score': 3; 'os': 'WEB'},Abarrotes,Monterrey,Fisica,79000,63,Aceptada,FALSE,0,2135739445,FALSE
1239,M,3697840431,10/1/2020,18,{'model': 2020; 'device_score': 2; 'os': '},,Monterrey,Fisica,79000,63,En proceso,FALSE,0,3697840431,FALSE
1239,M,9950025656,16/01/2020,1,{'model': 2020; 'device_score': 4; 'os': '%%'},N/A,Monterrey,Fisica,79000,63,Rechazada,FALSE,0,995002566,FALSE
1239,M,5497650495,30/01/2020,16,{'model': 2020; 'device_score': 2; 'os': '},Abarrotes,Monterrey,Fisica,79000,63,Aceptada,FALSE,0,5497650495,FALSE
1239,M,4003381407,5/1/2020,8,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},N/A,Monterrey,Virtual,79000,63,Aceptada,FALSE,0,8006762814,FALSE
1239,M,4564810972,5/1/2020,9,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},Super,Monterrey,Virtual,79000,63,Aceptada,FALSE,0,9129621943,FALSE
1239,M,5430521483,27/01/2020,14,{'model': 2020; 'device_score': 4; 'os': 'WEB'},Restaurante,Monterrey,Fisica,79000,63,Aceptada,FALSE,0,5430521483,FALSE
1239,M,2976410308,23/01/2020,22,{'model': 2020; 'device_score': 2; 'os': 'WEB'},N/A,Monterrey,Fisica,79000,63,En proceso,FALSE,2976410308,2678769277,FALSE
1239,M,7262038944,6/1/2020,22,{'model': 2020; 'device_score': 1; 'os': '},N/A,Monterrey,Fisica,79000,63,Aceptada,FALSE,1452407789,5809631155,FALSE
1240,F,6601763505,22/01/2020,9,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},Super,Monterrey,Fisica,40000,51,Aceptada,FALSE,6601763505,5941587154,FALSE
1241,M,4179842066,18/01/2020,2,{'model': 2020; 'device_score': 3; 'os': 'WEB'},Super,Guadalajara,Fisica,75000,62,Aceptada,FALSE,8359684133,3343873653,FALSE
1241,M,5842143479,5/1/2020,11,{'model': 2020; 'device_score': 1; 'os': '},Restaurante,Guadalajara,Fisica,75000,62,Aceptada,FALSE,5842143479,5257929131,FALSE
1241,M,1815269422,18/01/2020,18,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},Super,Guadalajara,Virtual,75000,62,Rechazada,FALSE,0,3630538844,FALSE
1241,M,6538449587,8/1/2020,20,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},Abarrotes,Guadalajara,Fisica,75000,62,Aceptada,FALSE,6538449587,588460463,FALSE
1241,M,8011321682,16/01/2020,11,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},MPago,Guadalajara,Fisica,75000,62,Rechazada,FALSE,0,8011321682,FALSE
1241,M,8900239735,24/01/2020,17,{'model': 2020; 'device_score': 2; 'os': 'WEB'},N/A,Guadalajara,Virtual,75000,62,En proceso,FALSE,0,1780047947,FALSE
1241,M,6582134008,9/1/2020,10,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},N/A,Guadalajara,Fisica,75000,62,Aceptada,FALSE,6582134008,5923920607,FALSE
1241,M,27042654,11/1/2020,6,{'model': 2020; 'device_score': 3; 'os': 'ANDROID'},Restaurante,Guadalajara,Fisica,75000,62,Aceptada,FALSE,27042654,243383886,FALSE
1241,M,7566476622,6/1/2020,12,{'model': 2020; 'device_score': 2; 'os': 'WEB'},Farmacia,Guadalajara,Virtual,75000,62,Aceptada,FALSE,7566476622,1361965792,FALSE
1242,M,1256264348,30/01/2020,6,{'model': 2020; 'device_score': 1; 'os': 'WEB'},Farmacia,,Fisica,78000,59,Aceptada,TRUE,1256264348,1130637913,FALSE
1242,M,3613944568,30/01/2020,15,{'model': 2020; 'device_score': 3; 'os': '%%'},Super,,Fisica,78000,59,Aceptada,TRUE,0,3613944568,FALSE
1242,M,5500416456,24/01/2020,19,{'model': 2020; 'device_score': 4; 'os': '},,,Fisica,78000,59,Aceptada,TRUE,0,5500416456,FALSE
1242,M,8888319578,3/1/2020,13,{'model': 2020; 'device_score': 4; 'os': '},Abarrotes,,Virtual,78000,59,En proceso,TRUE,0,1777663916,FALSE
1242,M,5835947186,11/1/2020,14,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},NA,,Fisica,78000,59,Aceptada,TRUE,0,5835947186,FALSE
1242,M,3748197798,16/01/2020,10,{'model': 2020; 'device_score': 2; 'os': 'WEB'},Farmacia,,Virtual,78000,59,Aceptada,TRUE,3748197798,6746756037,FALSE
1242,M,2897930019,20/01/2020,8,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},NA,,Fisica,78000,59,Aceptada,TRUE,0,2897930019,FALSE
1242,M,6290864802,8/1/2020,6,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},NA,,Virtual,78000,59,Aceptada,TRUE,6290864802,1132355664,FALSE
1242,M,4949179956,30/01/2020,10,{'model': 2020; 'device_score': 5; 'os': '},NA,,Fisica,78000,59,Aceptada,TRUE,0,4949179956,TRUE
1243,F,2676833774,21/01/2020,6,{'model': 2020; 'device_score': 3; 'os': 'ANDROID'},Abarrotes,Guadalajara,Fisica,63000,45,En proceso,FALSE,0,2676833774,FALSE
1243,F,8293854343,20/01/2020,13,{'model': 2020; 'device_score': 1; 'os': '},,Guadalajara,Fisica,63000,45,Aceptada,FALSE,0,8293854343,FALSE
1243,F,4865892132,2/1/2020,12,{'model': 2020; 'device_score': 3; 'os': 'ANDROID'},MPago,Guadalajara,Virtual,63000,45,Aceptada,FALSE,4865892132,8758605837,TRUE
1243,F,1207505867,18/01/2020,10,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},MPago,Guadalajara,Fisica,63000,45,Aceptada,FALSE,0,1207505867,FALSE
1243,F,1020138488,27/01/2020,16,{'model': 2020; 'device_score': 2; 'os': '%%'},MPago,Guadalajara,Fisica,63000,45,Aceptada,FALSE,0,1020138488,FALSE
1243,F,3711751834,24/01/2020,17,{'model': 2020; 'device_score': 2; 'os': '},Farmacia,Guadalajara,Virtual,63000,45,En proceso,FALSE,0,7423503669,FALSE
1244,M,9446093109,28/01/2020,7,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},MPago,Toluca,Virtual,57000,45,Aceptada,FALSE,1889218622,1511374897,FALSE
1244,M,2287211831,10/1/2020,3,{'model': 2020; 'device_score': 2; 'os': 'WEB'},Restaurante,Toluca,Fisica,57000,45,Aceptada,FALSE,0,2287211831,FALSE
1245,--,3355188921,2/1/2020,8,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},N/A,,Virtual,81000,33,Aceptada,FALSE,3355188921,6039340058,FALSE
1245,--,4354129498,14/01/2020,8,{'model': 2020; 'device_score': 3; 'os': 'WEB'},NA,,Virtual,81000,33,Aceptada,FALSE,0,8708258997,FALSE
1245,--,5493264419,21/01/2020,16,{'model': 2020; 'device_score': 3; 'os': 'ANDROID'},Farmacia,,Virtual,81000,33,En proceso,FALSE,5493264419,9887875954,FALSE
1245,--,9150880051,30/01/2020,9,{'model': 2020; 'device_score': 3; 'os': 'ANDROID'},N/A,,Virtual,81000,33,Aceptada,FALSE,0,183017601,FALSE
1245,--,3480615237,20/01/2020,11,{'model': 2020; 'device_score': 3; 'os': 'ANDROID'},Super,,Fisica,81000,33,En proceso,FALSE,3480615237,3132553713,FALSE
1245,--,9959091335,16/01/2020,17,{'model': 2020; 'device_score': 3; 'os': '},N/A,,Virtual,81000,33,Aceptada,FALSE,0,1991818267,FALSE
1245,--,5992513878,29/01/2020,8,{'model': 2020; 'device_score': 4; 'os': '},,,Virtual,81000,33,Aceptada,FALSE,5992513878,1078652498,FALSE
1245,--,932526489,9/1/2020,4,{'model': 2020; 'device_score': 3; 'os': '},Farmacia,,Fisica,81000,33,En proceso,FALSE,0,932526489,FALSE
1245,--,9442396295,15/01/2020,6,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},NA,,Virtual,81000,33,Aceptada,FALSE,0,1888479259,FALSE
1245,--,3539357379,5/1/2020,11,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},N/A,,Fisica,81000,33,Rechazada,FALSE,3539357379,3185421641,FALSE
1245,--,586658807,2/1/2020,17,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},N/A,,Fisica,81000,33,Aceptada,FALSE,0,586658807,FALSE
1245,--,3939073889,23/01/2020,18,{'model': 2020; 'device_score': 5; 'os': '},N/A,,Fisica,81000,33,En proceso,FALSE,0,3939073889,FALSE
1245,--,5996868642,23/01/2020,4,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},Restaurante,,Virtual,81000,33,Aceptada,FALSE,5996868642,1079436356,FALSE
1246,--,2495128804,10/1/2020,3,{'model': 2020; 'device_score': 1; 'os': 'WEB'},Farmacia,Toluca,Fisica,99000,63,Aceptada,FALSE,0,2495128804,FALSE
1246,--,801731964,25/01/2020,9,{'model': 2020; 'device_score': 2; 'os': '},NA,Toluca,Virtual,99000,63,Aceptada,FALSE,801731964,1443117535,FALSE
1247,M,2026246033,7/1/2020,11,{'model': 2020; 'device_score': 3; 'os': 'ANDROID'},Super,Monterrey,Virtual,70000,47,Aceptada,FALSE,0,4052492066,FALSE
1247,M,8215143684,22/01/2020,20,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},Restaurante,Monterrey,Fisica,70000,47,En proceso,FALSE,1643028737,6572114947,FALSE
1247,M,6275539541,13/01/2020,16,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},Abarrotes,Monterrey,Virtual,70000,47,En proceso,FALSE,1255107908,1004086327,FALSE
1247,M,1316293042,19/01/2020,5,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},,Monterrey,Virtual,70000,47,Aceptada,FALSE,1316293042,236932748,FALSE
1247,M,5827101275,14/01/2020,1,{'model': 2020; 'device_score': 3; 'os': '%%'},N/A,Monterrey,Virtual,70000,47,Aceptada,FALSE,5827101275,1048878229,FALSE
1247,M,3192253783,30/01/2020,18,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},Restaurante,Monterrey,Fisica,70000,47,Aceptada,FALSE,0,3192253783,FALSE
1247,M,6954317165,16/01/2020,8,{'model': 2020; 'device_score': 4; 'os': '},Abarrotes,Monterrey,Fisica,70000,47,Aceptada,FALSE,0,695431717,FALSE
1247,M,2878103294,25/01/2020,22,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},,Monterrey,Virtual,70000,47,En proceso,FALSE,0,5756206588,FALSE
1247,M,6780275079,21/01/2020,3,{'model': 2020; 'device_score': 2; 'os': '},MPago,Monterrey,Fisica,70000,47,Aceptada,FALSE,0,6780275079,FALSE
1247,M,8805876475,27/01/2020,14,{'model': 2020; 'device_score': 4; 'os': '%%'},Farmacia,Monterrey,Fisica,70000,47,Aceptada,FALSE,0,8805876475,FALSE
1248,M,5779695654,18/01/2020,11,{'model': 2020; 'device_score': 5; 'os': '},Restaurante,Toluca,Fisica,60000,58,En proceso,TRUE,5779695654,5201726088,FALSE
1248,M,6796321805,10/1/2020,8,{'model': 2020; 'device_score': 2; 'os': 'WEB'},Restaurante,Toluca,Fisica,60000,58,Aceptada,TRUE,0,6796321805,FALSE
